Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,c.P11,c.P12,c.P13,c.P14,c.P15,c.P16,c.P17,c.P18,c.P19,c.P20,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,p.P11,p.P12,p.P13,p.P14,p.P15,p.P16,p.P17,p.P18,p.P19,p.P20,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta1.P11,theta1.P12,theta1.P13,theta1.P14,theta1.P15,theta1.P16,theta1.P17,theta1.P18,theta1.P19,theta1.P20,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta2.P11,theta2.P12,theta2.P13,theta2.P14,theta2.P15,theta2.P16,theta2.P17,theta2.P18,theta2.P19,theta2.P20,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta3.P11,theta3.P12,theta3.P13,theta3.P14,theta3.P15,theta3.P16,theta3.P17,theta3.P18,theta3.P19,theta3.P20,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta4.P6,theta4.P7,theta4.P8,theta4.P9,theta4.P10,theta4.P11,theta4.P12,theta4.P13,theta4.P14,theta4.P15,theta4.P16,theta4.P17,theta4.P18,theta4.P19,theta4.P20,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,theta5.P6,theta5.P7,theta5.P8,theta5.P9,theta5.P10,theta5.P11,theta5.P12,theta5.P13,theta5.P14,theta5.P15,theta5.P16,theta5.P17,theta5.P18,theta5.P19,theta5.P20,beta_0,beta_p,beta_theta1,beta_theta2,beta_theta3,beta_theta4,beta_theta5
85,20,5,3,0.3536006697266083,0.22526819040754797,0.1578718515320608,0.6638402221581446,0.29701591124826465,0.5122236534275092,0.42149926979655505,0.3036132969639998,0.16234079242833055,0.6983830850643579,0.08858110856830587,0.6595835097192242,0.5399882723178647,0.27154554341946346,0.2129285649626177,0.7088023133234068,0.16086840113467432,0.12286087941928027,0.029362981778112238,0.1064056207211818,1.0,0.6210526315789474,0.4789473684210527,0.9526315789473684,0.5736842105263158,0.7631578947368421,0.6684210526315789,0.5263157894736842,0.38421052631578945,0.9052631578947369,0.2894736842105263,0.8578947368421053,0.7157894736842105,0.43157894736842106,0.33684210526315794,0.8105263157894737,0.24210526315789474,0.19473684210526315,0.1,0.1473684210526316,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,0.0,1.0,-0.2496911250414726,-5.266762499916971,1.7465506970763718,1.5897848204264384,1.700454015143234,1.802722686816489,1.7203070675560868
86,20,5,3,0.28084606334188245,0.24018291008857917,0.44823432338418234,0.5661757470969229,0.3205145741992829,0.3750065949997658,0.2980140162425891,0.2631476679077045,0.766340910726736,0.22986718556509317,0.09467822733838255,0.17177972449026108,0.5588336299477169,0.09663414820846808,0.2447907700948041,0.7242378730020341,0.07156065871860877,0.39030861556339463,0.0906130150204443,0.04997155265877871,0.8105263157894737,0.7631578947368421,0.9526315789473684,0.9052631578947369,0.6210526315789474,0.6684210526315789,0.5736842105263158,0.5263157894736842,1.0,0.43157894736842106,0.2894736842105263,0.33684210526315794,0.7157894736842105,0.24210526315789474,0.38421052631578945,0.8578947368421053,0.19473684210526315,0.4789473684210527,0.1473684210526316,0.1,0.5,0.0,0.5,0.5,0.5,0.5,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.5,0.5,0.0,1.0,0.5,0.5,0.5,0.0,1.0,0.0,1.0,1.0,-0.30759589960564415,-4.12830454300407,1.872219297563714,1.5726812707210442,1.7570495996059798,1.6398822103532906,1.645188161268239
87,20,5,3,0.24977163945491587,0.2825710875720292,0.25562362056282,0.16237262094425448,0.5112459867092782,0.5599631955254509,0.41098414149033696,0.12474408968632436,0.31451915765043514,0.43131257107749754,0.10546158717426479,0.5963063683231016,0.26603768387505156,0.08379617257054656,0.2682243527847557,0.8917639931269112,0.39177705223610587,0.10369091542906926,0.16063212307723138,0.06749688595353119,0.9526315789473684,0.8105263157894737,0.6684210526315789,0.5736842105263158,0.8578947368421053,0.9052631578947369,0.7157894736842105,0.33684210526315794,0.5263157894736842,0.6210526315789474,0.2894736842105263,0.7631578947368421,0.43157894736842106,0.24210526315789474,0.38421052631578945,1.0,0.4789473684210527,0.1473684210526316,0.19473684210526315,0.1,0.5,0.5,1.0,0.5,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.5,1.0,0.0,0.5,1.0,0.0,0.5,0.5,0.5,1.0,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,0.5,0.5,0.5,0.0,1.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.5,1.0,0.0,1.0,0.0,0.1227755814483231,-3.8514797573482977,1.0454031439989937,0.9715109148409328,1.0851566849967296,0.9474789127223248,1.0241268203678375
88,20,5,3,0.2664900730428932,0.3012054095666076,0.365290509110243,0.14457296003762848,0.42081665683719505,0.3042861239242909,0.4018077607727179,0.23639862630877764,0.7246738091244578,0.11376356077571098,0.13663149115336484,0.28558482573553384,0.24466031032341076,0.7727385988632152,0.8710584884519438,0.5073673601095244,0.07880022774631443,0.05669603037999902,0.21046470572368983,0.1661227299505548,0.8578947368421053,0.8105263157894737,0.7631578947368421,0.5263157894736842,0.7157894736842105,0.5736842105263158,0.6684210526315789,0.4789473684210527,0.9526315789473684,0.33684210526315794,0.2894736842105263,0.43157894736842106,0.38421052631578945,0.9052631578947369,1.0,0.6210526315789474,0.1473684210526316,0.1,0.24210526315789474,0.19473684210526315,0.0,0.5,0.0,0.5,1.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.5,1.0,0.5,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.5414909953840964,-4.185871167837435,1.1641631138663484,1.3254437014352412,1.1032573453445977,1.5808344556932927,1.2511559774561911
89,20,5,3,0.250156153571074,0.23265589100219386,0.22867966684951102,0.3264009613297377,0.5790496565653963,0.6411993795917202,0.2070169833398755,0.5736248961002598,0.39895506243255063,0.16683182503944646,0.6136881223671411,0.31290243440344556,0.12711643990362897,0.30076387319849507,0.4760582391798986,0.2695901139991651,0.13596108939828844,0.09052915722076009,0.18537505241226618,0.08765228549484211,0.9052631578947369,0.7631578947368421,0.6684210526315789,0.7157894736842105,0.9526315789473684,1.0,0.5263157894736842,0.8578947368421053,0.6210526315789474,0.38421052631578945,0.8105263157894737,0.4789473684210527,0.2894736842105263,0.43157894736842106,0.5736842105263158,0.33684210526315794,0.19473684210526315,0.1473684210526316,0.24210526315789474,0.1,0.0,0.0,1.0,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.0,0.3136009467708424,-4.270710427363602,0.9912758912723374,0.8935779776092696,1.0144278700990352,0.9389593184777841,1.1626702675656748
90,20,5,3,0.2233693209421509,0.2281494762439248,0.3588325087492767,0.5271724334882615,0.1221082149146569,0.23150389667375648,0.48106156901381586,0.7000304447557346,0.7910209259937797,0.5310475279856719,0.3541571487026986,0.09134989011984646,0.1421887487310912,0.4776633843964188,0.05641895123862824,0.5457093164612162,0.22156467127937782,0.3179804340325688,0.03634265168538671,0.2787888531976083,0.8105263157894737,0.7631578947368421,0.8578947368421053,1.0,0.43157894736842106,0.5263157894736842,0.7157894736842105,0.9052631578947369,0.9526315789473684,0.6684210526315789,0.4789473684210527,0.19473684210526315,0.24210526315789474,0.5736842105263158,0.1473684210526316,0.6210526315789474,0.2894736842105263,0.38421052631578945,0.1,0.33684210526315794,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.0,0.17205977240759862,-3.9226633589222417,1.0408857262236513,0.9475125190371975,0.826460366581992,0.9681605456267152,0.9682098919076422
91,20,5,3,0.43981671248752896,0.2617841924612887,0.42694429995484845,0.4202031603788058,0.529452275003456,0.12302968976741052,0.20224242328524455,0.35482440634642864,0.3126926866328653,0.4318043065004322,0.5550761928489423,0.1961986244593416,0.5307973467171703,0.26956388883125343,0.16908246744467875,0.03550217418954496,0.0876570770587,0.24508226784314088,0.2958078875707934,0.1684117111099461,1.0,0.8105263157894737,0.9052631578947369,0.8578947368421053,0.9526315789473684,0.4789473684210527,0.5263157894736842,0.6210526315789474,0.5736842105263158,0.6684210526315789,0.7631578947368421,0.38421052631578945,0.7157894736842105,0.43157894736842106,0.24210526315789474,0.1,0.1473684210526316,0.2894736842105263,0.33684210526315794,0.19473684210526315,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.5556267886278873,-4.935295619986039,1.642108628738559,1.8545841120351807,1.5497145670583692,1.7033291820625234,1.688044572812773
92,20,5,3,0.3932610258983815,0.24425246855879024,0.22832879574588671,0.5301083925750526,0.49248506840675,0.26884472121397146,0.3449111225084864,0.11235171957698764,0.6378686887113,0.2745441981998622,0.11441754162458023,0.42359583465931727,0.24754317640789472,0.11641238337625046,0.4231025805293054,0.6311032774494322,0.2916788341045755,0.15478700650135052,0.0718678553881688,0.11978729904782506,1.0,0.8105263157894737,0.7631578947368421,0.9052631578947369,0.8578947368421053,0.6210526315789474,0.6684210526315789,0.43157894736842106,0.9526315789473684,0.4789473684210527,0.2894736842105263,0.5736842105263158,0.38421052631578945,0.24210526315789474,0.5263157894736842,0.7157894736842105,0.33684210526315794,0.19473684210526315,0.1,0.1473684210526316,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.5,0.5,0.0,-0.22348730253637109,-4.861844904022198,1.647905547138564,1.4803191491908074,1.5129490042423968,1.7489948261502837,1.6235466108949967
93,20,5,3,0.24878648401524261,0.23013166087905856,0.22127894102073165,0.24464272048573776,0.3846680558340395,0.14907065272309072,0.4893632031998059,0.5387609524990455,0.6410820733404355,0.7564990818568667,0.10690021205842654,0.2176579461485827,0.31702971846324046,0.092113586854221,0.4391005588750299,0.2615220269573048,0.13807068088206353,0.11943267423560884,0.12013137014553846,0.079992515589271,0.9052631578947369,0.7631578947368421,0.6684210526315789,0.6210526315789474,0.7157894736842105,0.4789473684210527,0.8105263157894737,0.8578947368421053,0.9526315789473684,1.0,0.33684210526315794,0.43157894736842106,0.5263157894736842,0.2894736842105263,0.5736842105263158,0.38421052631578945,0.24210526315789474,0.19473684210526315,0.1473684210526316,0.1,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.0,1.0,0.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.09591274992553374,-4.105690682402959,1.3410548059941656,1.2145868388137988,1.3045471456686655,1.46126797086295,1.104955781143836
94,20,5,3,0.21674103705126146,0.27276465503652725,0.31504700989855855,0.5380296747525692,0.40498901336674153,0.114660807047757,0.6834478196493223,0.6650271938302027,0.25768559230844523,0.22049481890210143,0.09421663266809141,0.09349121920788855,0.42666971704419104,0.267316594003532,0.12920191425469083,0.5174607621356295,0.5676267110937578,0.0764088321826526,0.13745028068557522,0.07481762663640588,0.8105263157894737,0.8578947368421053,0.7157894736842105,0.9052631578947369,0.7631578947368421,0.43157894736842106,1.0,0.9526315789473684,0.5263157894736842,0.4789473684210527,0.33684210526315794,0.2894736842105263,0.5736842105263158,0.38421052631578945,0.24210526315789474,0.6210526315789474,0.6684210526315789,0.1473684210526316,0.19473684210526315,0.1,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.5,0.5,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.5,1.0,0.0,0.5,0.0,1.0,0.5,1.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.5,0.5,0.5,1.0,0.0,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.21538219110353182,-4.6141909172788145,1.3966398051775102,1.418173780209096,1.508393869903161,1.3719252558335742,1.3152188096879907
95,20,5,3,0.25259709958393284,0.24049326598760123,0.5489767084983533,0.13134598668068015,0.7222648538647076,0.3110693586813991,0.12887939936138854,0.23968853955275132,0.12058816420669372,0.5522750691733136,0.41402550060306104,0.6640579912866547,0.6212134035691064,0.33806953965802217,0.0872367726698686,0.8042432540869682,0.14387121013473345,0.5362419800625593,0.10647197146042442,0.07487582468461278,1.0,0.6684210526315789,0.8578947368421053,0.38421052631578945,0.9526315789473684,0.5263157894736842,0.33684210526315794,0.43157894736842106,0.2894736842105263,0.7157894736842105,0.5736842105263158,0.8105263157894737,0.7631578947368421,0.4789473684210527,0.19473684210526315,0.9052631578947369,0.24210526315789474,0.6210526315789474,0.1473684210526316,0.1,0.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.0,0.5,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.5,1.0,1.0,0.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,1.0,0.5,0.5,0.5,1.0,-0.05663243573043119,-5.089716776866704,1.9093057238448259,1.7369045616904297,1.7519844827941502,1.781562548271156,1.781201330102176
96,20,5,3,0.2738604123680507,0.42836515703167244,0.2952393825115117,0.2298269049354199,0.37476197859761934,0.35486429040473744,0.6735150345414692,0.1020515861696194,0.4414335935700958,0.16087154381271357,0.21636339567159615,0.313680425688507,0.29664199792943824,0.12730001176606162,0.10135112466091051,0.4460681288528353,0.5249768870334007,0.08641753721239832,0.15966444258127774,0.07394379221215579,0.9052631578947369,1.0,0.8578947368421053,0.7631578947368421,0.8105263157894737,0.7157894736842105,0.9526315789473684,0.33684210526315794,0.6684210526315789,0.38421052631578945,0.43157894736842106,0.5263157894736842,0.4789473684210527,0.2894736842105263,0.24210526315789474,0.5736842105263158,0.6210526315789474,0.1473684210526316,0.19473684210526315,0.1,0.5,1.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.5,1.0,0.5,0.5,0.0,0.5,0.5,1.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.6154675660759952,-4.775405120810566,1.0818191210927495,1.184347975865586,1.066819835050864,0.9424033126386432,1.0478504893161482
97,20,5,3,0.2650175819183965,0.31845412824536556,0.19475276741455083,0.25542581903201766,0.3789805338551822,0.20404562280237082,0.302066804747878,0.10120327119130423,0.23431342953717632,0.09034602903683747,0.8109213296024913,0.5830350805854778,0.11276659342587123,0.07191970881642386,0.3191569720083671,0.5625627824360033,0.4482646957192505,0.07437970749710775,0.27584394553234265,0.06374458594603163,0.9526315789473684,0.9052631578947369,0.7631578947368421,0.8105263157894737,0.8578947368421053,0.5736842105263158,0.6210526315789474,0.38421052631578945,0.4789473684210527,0.2894736842105263,1.0,0.7157894736842105,0.24210526315789474,0.19473684210526315,0.43157894736842106,0.6684210526315789,0.5263157894736842,0.1473684210526316,0.33684210526315794,0.1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.5,0.5,0.5,0.0,0.0,1.0,0.5,1.0,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,0.5,0.5,1.0,0.0,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.0,0.0,1.0,0.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.0,0.5,0.5,0.3249216765687714,-3.828084951464452,0.9637733334897205,0.9471063811290923,1.0984922603406628,0.9699784323383325,1.0250122673093183
98,20,5,3,0.335576215657882,0.5966869242815532,0.2747497801461863,0.4349148719838283,0.18090981252659177,0.3463684006131113,0.31189810958005265,0.7878336444992539,0.2674053815941434,0.10249949347442514,0.6504222479105202,0.6168866413982113,0.0627590208473264,0.5402975855085494,0.7801285153842212,0.2620464624742068,0.0921587963732693,0.2920606192997055,0.05899852125080001,0.20457002287515794,0.8578947368421053,0.9526315789473684,0.6210526315789474,0.7157894736842105,0.43157894736842106,0.5736842105263158,0.5263157894736842,1.0,0.4789473684210527,0.2894736842105263,0.8105263157894737,0.7631578947368421,0.19473684210526315,0.6684210526315789,0.9052631578947369,0.38421052631578945,0.1473684210526316,0.33684210526315794,0.1,0.24210526315789474,1.0,0.0,1.0,1.0,0.5,0.5,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,0.5,0.0,0.5,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.5,0.5,0.0,0.0,1.0,0.0,0.5,0.0,1.0,0.5,0.5,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,1.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,0.6052907463408751,-4.620567716129781,1.5208869367588522,1.542786602430497,1.6127649370140422,1.6557641973792316,1.600030643693021
99,20,5,3,0.32198417972366333,0.19229880717356806,0.24607292689919052,0.48687567395730774,0.2616192258110013,0.6476650756655395,0.6072837626075993,0.4983662644304976,0.17048349552519793,0.22840978834397752,0.08865489157619544,0.5432944680955085,0.06927934610211248,0.4360137351047601,0.405056371070133,0.19692862658199067,0.12079425451360047,0.3111387604402185,0.10784937531161148,0.07506524765918676,0.8578947368421053,0.6684210526315789,0.7157894736842105,0.9052631578947369,0.6210526315789474,1.0,0.9526315789473684,0.8105263157894737,0.43157894736842106,0.4789473684210527,0.33684210526315794,0.7631578947368421,0.24210526315789474,0.5736842105263158,0.5263157894736842,0.2894736842105263,0.19473684210526315,0.38421052631578945,0.1473684210526316,0.1,0.5,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,1.0,0.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.5,1.0,0.0,0.23639578463363115,-5.318174980437179,1.6176802623953392,1.5957190127536176,1.4989118315265166,1.677282477051783,1.5376353724767184
