Instance,N,K,L,c.P1,c.P2,c.P3,c.P4,c.P5,c.P6,c.P7,c.P8,c.P9,c.P10,c.P11,c.P12,c.P13,c.P14,c.P15,c.P16,c.P17,c.P18,c.P19,c.P20,p.P1,p.P2,p.P3,p.P4,p.P5,p.P6,p.P7,p.P8,p.P9,p.P10,p.P11,p.P12,p.P13,p.P14,p.P15,p.P16,p.P17,p.P18,p.P19,p.P20,theta1.P1,theta1.P2,theta1.P3,theta1.P4,theta1.P5,theta1.P6,theta1.P7,theta1.P8,theta1.P9,theta1.P10,theta1.P11,theta1.P12,theta1.P13,theta1.P14,theta1.P15,theta1.P16,theta1.P17,theta1.P18,theta1.P19,theta1.P20,theta2.P1,theta2.P2,theta2.P3,theta2.P4,theta2.P5,theta2.P6,theta2.P7,theta2.P8,theta2.P9,theta2.P10,theta2.P11,theta2.P12,theta2.P13,theta2.P14,theta2.P15,theta2.P16,theta2.P17,theta2.P18,theta2.P19,theta2.P20,theta3.P1,theta3.P2,theta3.P3,theta3.P4,theta3.P5,theta3.P6,theta3.P7,theta3.P8,theta3.P9,theta3.P10,theta3.P11,theta3.P12,theta3.P13,theta3.P14,theta3.P15,theta3.P16,theta3.P17,theta3.P18,theta3.P19,theta3.P20,theta4.P1,theta4.P2,theta4.P3,theta4.P4,theta4.P5,theta4.P6,theta4.P7,theta4.P8,theta4.P9,theta4.P10,theta4.P11,theta4.P12,theta4.P13,theta4.P14,theta4.P15,theta4.P16,theta4.P17,theta4.P18,theta4.P19,theta4.P20,theta5.P1,theta5.P2,theta5.P3,theta5.P4,theta5.P5,theta5.P6,theta5.P7,theta5.P8,theta5.P9,theta5.P10,theta5.P11,theta5.P12,theta5.P13,theta5.P14,theta5.P15,theta5.P16,theta5.P17,theta5.P18,theta5.P19,theta5.P20,beta_0,beta_p,beta_theta1,beta_theta2,beta_theta3,beta_theta4,beta_theta5
85,20,5,3,0.36623323734888885,0.13927515965316156,0.5183074939108732,0.3039197850122337,0.44916608686595993,0.4019023385862807,0.3642697792176767,0.6637788877373733,0.6480019193973046,0.142839414992513,0.8234310937073397,0.8439767407634434,0.28120690798722514,0.377378868362924,0.04871141864168847,0.34978993138236314,0.2086692968365972,0.16619559843551035,0.13316966529996052,0.06786676514409225,0.7631578947368421,0.5263157894736842,0.8105263157894737,0.5736842105263158,0.7157894736842105,0.6684210526315789,0.6210526315789474,0.9052631578947369,0.8578947368421053,0.33684210526315794,1.0,0.9526315789473684,0.38421052631578945,0.4789473684210527,0.1473684210526316,0.43157894736842106,0.2894736842105263,0.24210526315789474,0.19473684210526315,0.1,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.5,0.0,0.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.5,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.0,0.5,0.5,-0.20539422718278963,-4.207487335404728,1.6289578427381506,1.784791841988074,1.690607122397238,1.8628068687704193,1.7394179206089324
86,20,5,3,0.3658975835770748,0.35986768960283466,0.2182353794003512,0.23288475362147498,0.358850991370976,0.48194964237280213,0.2958785663438546,0.27042599034539305,0.1891034696850463,0.2635273681674839,0.810527266936154,0.7367259833790409,0.8877687505989093,0.2981378651888605,0.2576246539953723,0.07832500847053797,0.1264824182525019,0.17983137898365925,0.25625137303664686,0.08568459679006393,0.9052631578947369,0.8105263157894737,0.6684210526315789,0.6210526315789474,0.7157894736842105,0.7631578947368421,0.5736842105263158,0.5263157894736842,0.43157894736842106,0.4789473684210527,0.9526315789473684,0.8578947368421053,1.0,0.38421052631578945,0.33684210526315794,0.1473684210526316,0.19473684210526315,0.24210526315789474,0.2894736842105263,0.1,1.0,0.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.5,1.0,1.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,0.5,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.5,0.0,0.5,0.0,0.0,1.0,0.0,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.5,0.5,0.5,-0.10822754749965575,-4.059072476211075,1.9510730568635533,2.0397144317502063,1.9015108489297379,1.8700523986479691,1.9293628588122385
87,20,5,3,0.2890946897423594,0.2723042535340553,0.26831991506683484,0.5223561721654839,0.37777660709126104,0.1910418640467848,0.38713677217436404,0.10369299212854022,0.2236906050245706,0.10174884833878878,0.6408359028940006,0.4106064107040917,0.08720231306364135,0.2797193977152094,0.7551132600704352,0.40464740092742857,0.12567432705775966,0.05196936278495318,0.1532123191673788,0.08575739029482975,1.0,0.8105263157894737,0.7157894736842105,0.9526315789473684,0.7631578947368421,0.5736842105263158,0.6684210526315789,0.38421052631578945,0.4789473684210527,0.33684210526315794,0.8578947368421053,0.6210526315789474,0.2894736842105263,0.43157894736842106,0.9052631578947369,0.5263157894736842,0.24210526315789474,0.1473684210526316,0.19473684210526315,0.1,1.0,0.0,0.5,1.0,1.0,0.5,0.5,0.0,0.5,1.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,0.5,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.5,1.0,1.0,0.0,1.0,1.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.0,0.5,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,1.0,0.5,0.0,1.0,0.5,1.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.0,-0.34597821199009476,-4.06782688768359,1.4998716804276164,1.396516798487329,1.4915509063667707,1.5012769806934882,1.1702286261886234
88,20,5,3,0.37296785616789185,0.6128493312573368,0.12594625181764363,0.32568952835490467,0.5248190218877108,0.4657894302765266,0.67861524963658,0.3667810404687351,0.23940181715085765,0.7737778475418315,0.44368600622245474,0.34958809977237487,0.2345273699538534,0.12209878198478959,0.2227287203040265,0.6991029524580867,0.029381730195246453,0.22784936393294708,0.10234498234154245,0.15763709860087202,0.7631578947368421,1.0,0.4789473684210527,0.6684210526315789,0.8578947368421053,0.7157894736842105,0.9052631578947369,0.5736842105263158,0.43157894736842106,0.9526315789473684,0.6210526315789474,0.5263157894736842,0.38421052631578945,0.24210526315789474,0.33684210526315794,0.8105263157894737,0.1,0.2894736842105263,0.1473684210526316,0.19473684210526315,0.0,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,0.0,0.5,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.5,0.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,1.0,1.0,0.5,0.5,0.0,1.0,0.5,0.5,1.0,0.0,0.0,-0.2471291408380744,-3.887891437522177,1.8636645316503992,1.6464378173794496,1.6142749458096028,1.7806842485503822,1.7798387130889792
89,20,5,3,0.2579658375205759,0.2765005178058338,0.5253615611484511,0.14137158338763234,0.49013091941620085,0.13994350233467984,0.3861284069954939,0.4575805812502621,0.0837957427900014,0.17829782693020374,0.23010666288401727,0.4714505102053947,0.8581410620417808,0.7332664395399486,0.37565870681552904,0.4760195839636992,0.05561788100676965,0.14741907369564602,0.05535561115106993,0.21519095011909758,0.9052631578947369,0.7631578947368421,0.9526315789473684,0.5263157894736842,0.8105263157894737,0.43157894736842106,0.6684210526315789,0.7157894736842105,0.2894736842105263,0.33684210526315794,0.38421052631578945,0.6210526315789474,1.0,0.8578947368421053,0.4789473684210527,0.5736842105263158,0.1473684210526316,0.19473684210526315,0.1,0.24210526315789474,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,0.5,1.0,1.0,0.5,0.5,1.0,0.0,0.5,0.5,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,1.0,0.5,0.0,1.0,0.0,1.0,0.5,0.5,0.5,0.0,0.5,0.0,1.0,1.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,-0.6689138024053627,-3.847730689261661,1.8306876336764577,2.029183544511433,1.9949406390776747,1.9198201100140262,1.9275687351558264
90,20,5,3,0.38143478251350205,0.3468855318588838,0.23909326542124848,0.44293546007083523,0.11495505464672001,0.6651258731484414,0.24654965301265797,0.4078711274233969,0.1881303929005452,0.6487180451087686,0.08411563039514469,0.7020847618401214,0.23713723065814263,0.4755075564486937,0.05552661972790304,0.547359796876883,0.41372382932398377,0.03623840486462854,0.23120679125340698,0.19797659954298308,1.0,0.9052631578947369,0.7157894736842105,0.8578947368421053,0.43157894736842106,0.9526315789473684,0.5263157894736842,0.6684210526315789,0.38421052631578945,0.7631578947368421,0.19473684210526315,0.8105263157894737,0.33684210526315794,0.5736842105263158,0.1473684210526316,0.6210526315789474,0.4789473684210527,0.1,0.2894736842105263,0.24210526315789474,1.0,0.0,0.0,0.5,1.0,0.5,1.0,1.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,0.5,1.0,1.0,0.5,1.0,0.5,0.5,0.0,0.0,0.08902559177559331,-3.8149960968623757,1.4940457584995919,1.6930580680318128,1.4081369909261292,1.610071815049398,1.4903459870515394
91,20,5,3,0.2150931665389798,0.21617239161564789,0.3962782960976534,0.44634641756777055,0.17380635474392764,0.238166192582964,0.15425572331168053,0.3154725611545862,0.10940352310277496,0.8256687354608819,0.7810658746737573,0.050764196208808454,0.16424371430321041,0.5668913199426697,0.7622973217464559,0.8142811585885225,0.07739451501282894,0.17957946111883247,0.3261970084540076,0.057419446974415526,0.8105263157894737,0.6210526315789474,0.7157894736842105,0.7631578947368421,0.4789473684210527,0.5263157894736842,0.43157894736842106,0.5736842105263158,0.33684210526315794,1.0,0.9526315789473684,0.19473684210526315,0.2894736842105263,0.6684210526315789,0.8578947368421053,0.9052631578947369,0.1473684210526316,0.24210526315789474,0.38421052631578945,0.1,0.5,0.5,0.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,1.0,0.5,0.0,1.0,0.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,0.5,0.0,0.5,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.5,0.5,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,1.0,0.0,1.0,0.5,1.0,0.5,0.5,0.0,1.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,0.5,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,1.0,0.0,-0.8065593857255824,-3.153862108148127,1.4959942386843246,1.5390378910364624,1.551589623865085,1.3177787378210688,1.4523251467005718
92,20,5,3,0.2623440300826426,0.2621159650654201,0.3012713882107978,0.28823609770156994,0.12317066849477781,0.6266328355449714,0.12900068865085212,0.5016178856034839,0.15036474195165747,0.4089031285962766,0.7958139828247226,0.3690967680843776,0.1906351933452079,0.5388067678491465,0.1137410873287629,0.1833288531303454,0.10577363028022392,0.5124880918372018,0.040736925284025796,0.1319378549925158,0.9052631578947369,0.8578947368421053,0.8105263157894737,0.7157894736842105,0.4789473684210527,0.9526315789473684,0.43157894736842106,0.7631578947368421,0.38421052631578945,0.6210526315789474,1.0,0.5263157894736842,0.33684210526315794,0.6684210526315789,0.24210526315789474,0.2894736842105263,0.19473684210526315,0.5736842105263158,0.1,0.1473684210526316,1.0,1.0,0.5,1.0,0.5,0.0,1.0,1.0,0.5,0.0,0.0,1.0,0.5,0.5,0.5,0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.5,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,0.5,1.0,0.0,1.0,0.5,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.0,1.0,0.5,-0.3165439657047676,-4.063611096566248,1.7543430913831657,1.788440012447547,1.664895560424082,1.64764887148135,1.7505054261614195
93,20,5,3,0.2768565706420907,0.4818972793465905,0.5876550825662908,0.35510395014178675,0.46696185097071585,0.6603975662974164,0.25082002871430464,0.5390880072703417,0.3798445783016283,0.11641107328222045,0.28281466923533394,0.0935580588551842,0.5118007130253247,0.37203666683379844,0.11233298327513909,0.06639078029491607,0.3588916035704193,0.22004609556515278,0.04878025132931543,0.21445263829147543,0.7631578947368421,0.9052631578947369,0.9526315789473684,0.7157894736842105,0.8105263157894737,1.0,0.5736842105263158,0.8578947368421053,0.6684210526315789,0.38421052631578945,0.5263157894736842,0.33684210526315794,0.6210526315789474,0.4789473684210527,0.19473684210526315,0.1473684210526316,0.43157894736842106,0.2894736842105263,0.1,0.24210526315789474,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,0.5,0.0,1.0,0.0,0.5,0.5,1.0,1.0,0.0,1.0,1.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,0.0,0.5,1.0,1.0,0.5,1.0,0.5,0.0,0.0,0.5,0.5,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,0.5,0.5,1.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,1.0,0.5,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,1.0,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.0,0.0,0.5,0.5,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.030487905397555335,-3.600012618811848,1.7986865383012878,1.7201957224696385,1.661800669725728,1.5944734421497835,1.648514075672797
94,20,5,3,0.3165862183411239,0.34836089432878425,0.5327776028751544,0.4164900986924723,0.7308424018390867,0.5039581842988384,0.27897173005026177,0.45267952662582667,0.19097047206586373,0.40678935584231585,0.4542001837260021,0.6652829527050691,0.13771241198900794,0.33639257210538076,0.2220947770495187,0.08247130302661404,0.42447737181653133,0.2993544208622918,0.1748046375388305,0.08045031115475175,0.9052631578947369,0.8578947368421053,0.9526315789473684,0.7157894736842105,1.0,0.7631578947368421,0.5263157894736842,0.6684210526315789,0.38421052631578945,0.5736842105263158,0.6210526315789474,0.8105263157894737,0.24210526315789474,0.43157894736842106,0.2894736842105263,0.1473684210526316,0.4789473684210527,0.33684210526315794,0.19473684210526315,0.1,0.0,1.0,0.5,1.0,0.0,0.0,1.0,0.0,0.5,0.0,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.0,0.0,0.5,1.0,1.0,1.0,0.0,0.5,0.0,0.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.5,0.5,1.0,0.5,0.0,0.0,0.5,1.0,0.5,0.0,1.0,0.5,-0.6419754781858863,-3.73849651087931,2.007068904463141,1.8237569740647133,1.8486554286865944,1.952255104361269,2.140324158776537
95,20,5,3,0.21022844543236752,0.4017232138029716,0.21780444307156854,0.4781170830262103,0.13239332042958807,0.5840573918192398,0.4039972292265067,0.6469425894880367,0.1350133855260267,0.5268685303626869,0.29571517361544314,0.4436005900668736,0.1307775599920166,0.2894144648287595,0.2600729555982481,0.45817025939953626,0.10078778377476756,0.06441530207481667,0.1633857989778171,0.06156666111153833,0.8105263157894737,1.0,0.7631578947368421,0.9052631578947369,0.5263157894736842,0.9526315789473684,0.6684210526315789,0.8578947368421053,0.33684210526315794,0.7157894736842105,0.4789473684210527,0.6210526315789474,0.2894736842105263,0.43157894736842106,0.38421052631578945,0.5736842105263158,0.19473684210526315,0.1473684210526316,0.24210526315789474,0.1,0.0,0.0,0.0,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,0.5,0.0,0.0,0.0,0.0,0.5,1.0,0.5,0.0,1.0,0.5,1.0,0.0,0.5,1.0,0.0,1.0,1.0,0.5,0.0,0.5,1.0,0.0,0.5,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.5,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.5,0.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5,1.0,1.0,-0.34301537232958446,-3.9912017194692844,1.7217770668381567,1.82081098090355,1.843265157861693,1.8056419332944125,1.7768157043615647
96,20,5,3,0.2652009238498476,0.3039360916068107,0.19330788677524535,0.43230873880057524,0.6941033764162521,0.38328130160834567,0.1200566221210157,0.3131704477681573,0.3176031633730582,0.24267911081060595,0.6387016012948096,0.5915657972878708,0.1733190648838971,0.5887655199925436,0.39925629317639927,0.18958461106178082,0.09624951019029268,0.2448854068605621,0.15045714320256828,0.06856220427344253,0.9526315789473684,0.9052631578947369,0.6210526315789474,0.8578947368421053,1.0,0.6684210526315789,0.38421052631578945,0.5736842105263158,0.5263157894736842,0.43157894736842106,0.8105263157894737,0.7631578947368421,0.33684210526315794,0.7157894736842105,0.4789473684210527,0.24210526315789474,0.1473684210526316,0.2894736842105263,0.19473684210526315,0.1,0.5,0.0,1.0,1.0,0.5,1.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.5,1.0,0.0,0.0,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.5,0.5,1.0,0.5,1.0,0.5,1.0,0.5,0.5,0.5,0.5,0.0,0.5,0.5,0.5,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.5,1.0,0.0,0.0,0.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.0,1.0,-0.2893090967777365,-3.4109125298742664,1.2883723030128387,1.2466520177802638,1.1628708515883226,1.1418656312623983,1.2926061243286981
97,20,5,3,0.3749883769885256,0.5535884785618683,0.1412432132395094,0.25604859368188637,0.6375146083640488,0.42578818096163495,0.14535153055938677,0.13430159139788111,0.6764411295685784,0.6489111593350562,0.17677722508558233,0.08406551501872944,0.13743444048031625,0.5240046469414709,0.09674207629618212,0.43479451616938725,0.5508546803221158,0.11651769457941935,0.046493842319811386,0.10738717021471932,0.8105263157894737,0.9526315789473684,0.5263157894736842,0.6210526315789474,1.0,0.7631578947368421,0.4789473684210527,0.43157894736842106,0.9052631578947369,0.8578947368421053,0.38421052631578945,0.2894736842105263,0.33684210526315794,0.7157894736842105,0.24210526315789474,0.5736842105263158,0.6684210526315789,0.19473684210526315,0.1,0.1473684210526316,0.0,0.5,1.0,0.5,0.0,0.5,1.0,0.5,0.5,0.5,0.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.5,0.5,0.5,0.5,0.0,0.0,0.5,0.5,1.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,1.0,0.5,0.0,0.0,0.5,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,0.0,1.0,0.5,1.0,0.5,0.0,0.5,1.0,1.0,0.5,0.5,0.5,0.5,1.0,0.5,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,0.0,0.5,0.5,1.0,0.5,0.5169474524940284,-3.717942256956557,0.9107973176892072,1.0254587528957944,0.7577250712698521,0.9489700949328466,1.0078116240650927
98,20,5,3,0.2335384897393138,0.19121716649842946,0.31685586327203474,0.26161402250273497,0.21695392586127837,0.5069947273250924,0.5984876139823949,0.17571047493775444,0.6518845329266666,0.22185947393617256,0.07948720253882677,0.36489703904493587,0.26921285360332875,0.5558167008896815,0.21119661922704328,0.2940080972158827,0.16497947563654852,0.12138222598880585,0.035477585718265175,0.08769706869850526,0.8578947368421053,0.7631578947368421,0.8105263157894737,0.6684210526315789,0.6210526315789474,0.9052631578947369,0.9526315789473684,0.5263157894736842,1.0,0.4789473684210527,0.2894736842105263,0.5736842105263158,0.43157894736842106,0.7157894736842105,0.33684210526315794,0.38421052631578945,0.24210526315789474,0.19473684210526315,0.1,0.1473684210526316,0.5,0.5,0.5,1.0,0.5,0.5,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,1.0,0.0,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.5,1.0,0.0,1.0,1.0,0.5,1.0,1.0,0.5,0.0,1.0,0.5,1.0,1.0,0.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.0,0.0,0.5,0.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,1.0,0.0,0.5,0.5,0.5,0.5,0.5,1.0,0.0,0.5,0.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,0.0,0.0,1.0,1.0,0.5,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.5,-0.11098040909177369,-3.618089522618825,1.1061322373134521,1.067698434139518,1.0493595001047242,1.2213915835164355,1.0292071353719687
99,20,5,3,0.2692225050797341,0.21613982927445263,0.1961759628541428,0.41136825812896033,0.43951657485702367,0.1094246537803506,0.16822831351541856,0.295448684192063,0.7316002597802669,0.13166590608422699,0.18013185353150513,0.47474798536664764,0.6877100422639849,0.785306276942955,0.08663713454780245,0.1364632822327979,0.04331080633914719,0.4390248626751197,0.1324894645555427,0.07542271641802219,0.9052631578947369,0.7157894736842105,0.6210526315789474,0.8105263157894737,0.7631578947368421,0.43157894736842106,0.4789473684210527,0.5736842105263158,1.0,0.33684210526315794,0.38421052631578945,0.6684210526315789,0.8578947368421053,0.9526315789473684,0.24210526315789474,0.2894736842105263,0.1473684210526316,0.5263157894736842,0.19473684210526315,0.1,1.0,1.0,0.5,0.0,1.0,1.0,1.0,0.5,1.0,0.5,0.0,1.0,0.5,0.0,0.5,0.5,1.0,1.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.5,0.0,0.0,1.0,1.0,1.0,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5,1.0,0.0,0.5,0.5,1.0,0.5,1.0,0.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.5,0.5,0.5,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.0,0.0,1.0,0.0,0.0,0.5,0.5,1.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,0.0,1.0,0.5,-0.4116007454441173,-4.304794773735288,1.6040348656029997,1.422282739629471,1.3657055138027887,1.2306244438739555,1.5481682744372691
